flow_duration,packet_count,traffic_volume,packet_interarrival,packet_loss,bit_error_rate,pfr,snr,snr_std,signal_strength,burst_loss_rate,location_jump,port_number,ttl,src_addr_valid,dst_addr_valid,protocol,label
1.2980186270924186,19,12801.303320586421,0.06831676625135012,0.019284430335299328,0.0050847938250970426,0.019284430335299328,25.713927109943462,1.0203636661066016,-51.18922591806892,0,0.5466892869007076,123,45,1,0,UDP,normal
4.563523262969475,28,16493.914479739087,0.16298296785666094,0.0048003657968988984,0.005230760806256808,0.0048003657968988984,32.072099651917064,0.8901028482812315,-47.63797741573395,0,0.3986650505620098,443,75,1,1,UDP,normal
0.9635624704237885,2,282.93860926973844,0.48178099432139704,0.49155247265482327,0.058544020382233,0.49155247265482327,11.050566551986263,3.8308711503146293,-40.75701214722432,0,0.14069401073642618,123,71,1,1,TCP,jamming
3.2146734674601722,33,6254.155983047392,0.09741434454684327,0.07187703122004746,0.011933650404202172,0.07187703122004746,24.522258602593848,3.114071909265842,-54.72993630242374,0,0.7146327279349511,80,90,1,1,TCP,spoofing
0.7444311196392155,30,7371.578674513639,0.024814369827494853,0.033542808311448964,0.0006941078241663503,0.033542808311448964,31.991200511520017,2.7521678585679292,-61.84815922317473,0,0.6645466606689632,80,34,1,1,TCP,spoofing
0.9132826912767196,25,7623.211187913239,0.03653130618981654,0.042834217645037906,0.08356266102511357,0.042834217645037906,33.77436660808239,2.068081045723656,-50.88378828864283,0,0.2625637729878106,53,90,1,1,TCP,spoofing
0.3058642039481934,38,11833.887832054375,0.00804905778681936,0.10453345535234454,0.0016413091820681757,0.10453345535234454,18.39690005511619,0.8321110502690023,-58.81116169811639,0,0.439597254435894,53,113,1,1,DNS,spoofing
0.605580985104008,7,1483.5922632729105,0.08651155694177873,0.11688758788647326,0.1854876699173925,0.11688758788647326,7.141006270726367,1.3640234689639783,-31.890447022601226,0,0.02284830735002329,443,122,1,1,UDP,jamming
0.8221064607464024,1,137.14739662267172,0.8221056386407638,0.33824648460796264,0.05215467341423281,0.33824648460796264,18.502820604125,6.457565529119213,-37.729889023266026,0,0.06144928528131705,443,117,1,1,UDP,jamming
0.004561700506780058,28,8124.309306345787,0.00016291786942364958,0.010188640447097068,0.010293813515326338,0.010188640447097068,25.37218356838469,1.5077778423337203,-59.54265379808907,0,0.24126657007230035,5060,121,1,1,UDP,spoofing
3.401614623279765,23,15350.119848933113,0.14789628153841233,0.006890048125181642,0.004921965016261238,0.006890048125181642,27.81335506348834,1.104712330045103,-43.77834814517578,0,0.1847327289179509,80,62,1,1,UDP,normal
0.5955011987027392,29,3561.9964175438176,0.02053452338511089,0.07387021042762616,0.054052248797752105,0.07387021042762616,29.22086952110018,2.4003857064593626,-54.291685515257484,0,0.47832029085015404,53,99,1,1,UDP,spoofing
24.024177204430693,10,8463.013688775023,2.4024174802013216,0.005035270827548366,0.0018318917377007974,0.005035270827548366,25.870134403312342,1.243806400377638,-48.65934444913329,0,0.22611363749743357,53,48,1,1,TCP,normal
1.9433641762734795,20,5213.8551093286505,0.09716820395526377,0.15609967323052984,0.011500546743051497,0.15609967323052984,28.797652897376697,2.9500633766082247,-56.79577746407956,0,0.12360876444594943,443,81,1,1,HTTP,spoofing
4.468892022972917,18,7030.012451913175,0.2482717652611751,0.003253416672390798,0.009268659020599623,0.003253416672390798,27.150666437539833,0.6026339893492072,-48.577746575283065,0,0.6513598960255156,15279,100,1,1,HTTP,normal
0.4430196733423927,15,10595.15358280119,0.029534642920516652,0.001673210624204045,0.0008131845806004707,0.001673210624204045,31.796860293350868,1.3807767655356014,-50.48185356485359,0,0.10749491179391334,53,114,1,1,DNS,normal
11.729722948735802,21,14041.205937636809,0.5585582090560758,0.0018437765538542542,0.016716705827883482,0.0018437765538542542,29.872614739348297,0.388050214839211,-47.67121694888406,0,0.37220494309296087,15279,46,1,1,HTTP,normal
1.6803440741308389,27,9145.007850325705,0.06223496340355094,0.05666647821254219,0.0007251626161544274,0.05666647821254219,28.627888389321484,0.6926522544121325,-58.5701757370187,0,0.033377691140979014,123,103,1,1,DNS,spoofing
0.8110606533574881,19,3567.7744276696526,0.04268740056158355,0.08539668153835271,0.020936731152539148,0.08539668153835271,27.583211314414093,2.147693576347333,-53.067520469581936,0,0.09091456789855036,53,80,1,1,HTTP,spoofing
0.8295485468937975,4,617.7850153846081,0.20738708487667815,0.2332200978525177,0.20921725207576167,0.2332200978525177,8.325722233239874,1.1590111431803267,-15.800022332756093,0,2.418880567471976,5060,101,1,1,TCP,jamming
1.893801907088391,23,12872.376035160074,0.08233920977170353,0.016390338758028745,0.0065543386817674965,0.016390338758028745,26.210663003584603,0.5694547480425384,-50.89782675246046,0,0.2533861063319763,443,95,1,1,TCP,normal
4.151414204758868,16,7655.130860718309,0.2594633715809685,0.026842540490532467,0.0064765241590796175,0.026842540490532467,22.008674410384103,1.7107852560039936,-48.3315588587928,0,0.11995846469288776,15279,92,1,1,DNS,normal
4.523086485645732,28,16139.104267563085,0.16153879728953338,0.0069418386132406515,0.035847902361926386,0.0069418386132406515,29.128553448187432,0.6791934655417544,-48.317598736781875,0,0.24347354012968345,80,33,1,1,HTTP,normal
0.4436754524463994,30,8723.899567726616,0.014789181255240603,0.15854093597327198,0.010352430768071984,0.15854093597327198,24.510973677141873,1.6764248551795926,-57.67975597613785,0,0.17526220950059132,123,126,1,1,DNS,spoofing
1.0070045995663535,10,1897.8712037941414,0.10070044988659037,0.4705906679088165,0.05225053697316074,0.4705906679088165,-1.958813573423754,5.946577651083652,-31.746741717066648,0,0.1520634618418749,5060,94,1,0,TCP,jamming
6.825270945419371,26,5026.912167426044,0.2625104108811138,0.040946782498322815,0.03241780532575353,0.040946782498322815,26.777306325162076,2.4433528348462965,-53.16472255770575,0,3.23326705326505,53,32,1,1,HTTP,spoofing
0.17053769928918966,17,12193.920273673513,0.010031628779856522,0.01758029439570642,0.002667349836132549,0.01758029439570642,28.547513647350222,0.17664413542836388,-50.09237968965746,0,0.0951066298702345,443,82,0,1,HTTP,normal
0.5496862502032771,20,13566.936212417833,0.0274843111359483,0.01342000204044211,0.01657891653513156,0.01342000204044211,29.763620557705448,1.0430231252454913,-50.271293638367744,1,0.4701456911313436,80,73,1,1,HTTP,normal
1.224099497774756,2,174.61225138500347,0.6120494428626565,0.4755880083098981,0.1997045795292007,0.4755880083098981,0.7670212071779741,8.51293756008544,-45.31549938917641,0,0.04742682489925889,53,95,1,0,HTTP,jamming
0.6348937135109127,42,12474.414910902007,0.015116516628438003,0.05336294948101371,0.0012852397009931863,0.05336294948101371,32.111374101466765,1.199285355788485,-56.17288425786253,0,0.354606490474219,53,67,1,1,UDP,spoofing
2.1188671497720475,21,5986.95539568571,0.10089843089874365,0.058838135603213104,0.033594576081917044,0.058838135603213104,29.432856698482144,2.002180372825317,-60.394403430551236,0,1.2821773932372191,80,73,1,1,TCP,spoofing
0.44621870931327856,25,8223.050856770607,0.017848747658581236,0.03253717437746596,0.011732772715883175,0.03253717437746596,31.970951125240703,2.745927383599009,-53.1098839437151,0,0.10737104469602857,80,126,1,1,TCP,spoofing
0.08992232574275691,4,877.6798913357844,0.022480575815545273,0.2822626325224904,0.17333679501148627,0.2822626325224904,13.514945346516328,4.920241608015306,-21.414716769560176,0,0.25072745515164335,39848,76,1,1,TCP,jamming
5.983873622284977,23,15774.925909878422,0.26016840704854655,0.014001759499025442,0.011836881743366522,0.014001759499025442,33.12940720752661,1.2830388904056431,-47.71304154379626,0,0.13476368837323038,5060,115,1,1,HTTP,normal
0.572126246231727,4,889.478183280171,0.1430315258000503,0.17723563489953006,0.05486305608936731,0.17723563489953006,8.1067455868018,4.5379658378868095,-20.229691709696496,0,0.5450365122621329,80,93,1,1,HTTP,jamming
0.17709832502168887,10,1493.947952219848,0.017709830731185816,0.1973156475855381,0.050047441423616924,0.1973156475855381,10.608081937699632,4.820173447326278,-31.05014904542042,0,2.024355374837392,80,84,1,1,HTTP,jamming
1.6331296050518467,19,8845.742590821952,0.08595418521566639,0.009527177078771942,0.002018756532663685,0.009527177078771942,31.35976168291528,1.356448886261004,-46.020959397403054,0,0.08125057771254846,53,127,1,1,HTTP,normal
0.27762274666619396,9,2066.865884490649,0.030846968424358395,0.2025418685800775,0.07560969544735198,0.2025418685800775,11.008701194892305,15.16353766566456,-46.26885696891116,0,0.48795751972079593,443,116,1,1,HTTP,jamming
0.9766664802022349,10,5388.232137807281,0.09766663825355967,0.01316791573157706,0.0006184950010387843,0.01316791573157706,30.119340817822952,0.9117399891971519,-54.195729593032866,0,0.08445803858141608,53,88,1,1,UDP,normal
5.419387148993198,24,17541.57458334987,0.2258077884660587,0.013099650613869295,0.017168938576775965,0.013099650613869295,35.0438772151315,1.1900266046603047,-52.825395090861214,0,0.12727914909505725,5060,99,1,1,HTTP,normal
0.650162131568938,2,333.73203491992354,0.32508090324401734,0.38536621614317074,0.04557337673389757,0.38536621614317074,20.665964691758127,2.93607274688668,-16.42015887175198,0,1.003352790889162,39848,75,1,0,DNS,jamming
3.3891047127677454,22,12475.327796882406,0.15405020721443355,0.02698556407786985,0.013354277802775708,0.02698556407786985,29.812776545636936,1.1548612600734403,-52.55146919807184,0,0.3108338017501842,80,114,1,1,HTTP,normal
0.35752078534477316,21,11301.36660878263,0.017024798491427365,0.009628275820332216,0.022726005324847448,0.009628275820332216,25.628562521674066,1.836128077507238,-50.576522689607614,0,0.18193172439998728,5060,94,1,1,TCP,normal
0.3227192424236363,4,666.3531777262702,0.08067979043596146,0.32911028137873305,0.013064542489060114,0.32911028137873305,14.998743299539093,2.8006487425267874,-33.91027291916166,0,0.08740795107338499,123,41,1,1,HTTP,jamming
0.0784103275806085,6,872.5745642769016,0.013068385752037124,0.2536814905855899,0.13909559847665573,0.2536814905855899,12.878265065100459,13.4439635540995,-34.07771967947416,0,0.32857768835512163,53,85,1,1,UDP,jamming
8.047276607020212,21,11781.499514155495,0.3832036297055515,0.015077753931633495,0.009800484979413746,0.015077753931633495,27.60830470828898,0.4959862982253037,-51.03427213127823,0,0.07961056602448432,53,54,1,1,TCP,normal
0.737901371571864,5,1365.2684317183302,0.14758024479832382,0.42689198294689706,0.1379586380984507,0.42689198294689706,3.4852249460433367,2.85954059515207,-22.617430265039985,0,0.7002830259108805,53,79,1,1,UDP,jamming
0.2567865658668937,2,610.8182205358212,0.12839321873683746,0.23834093773258863,0.1495736763386243,0.23834093773258863,14.454808838288955,4.3495192024374765,-20.452047437136365,1,0.5694553275007275,5060,94,1,1,HTTP,jamming
1.9218972757413444,4,516.5393995105937,0.4804741988167864,0.22458578005781493,0.057888794820535605,0.22458578005781493,5.031090448776904,3.3660663968391997,-11.742392459922158,0,1.2846785576772366,39848,81,1,1,DNS,jamming
0.7468436168535916,3,704.2145941296897,0.2489477893019341,0.29319585297797385,0.04281255966236121,0.29319585297797385,16.121187205203622,9.067143229758479,-34.417922039386376,0,1.5534385888718416,53,73,1,1,TCP,jamming
0.29124851911949046,17,9129.297832781103,0.01713226482277798,0.00863522441084812,0.018714415230153318,0.00863522441084812,30.778124012678894,0.5681037503750328,-48.28848466628838,0,0.27152325489827256,5060,110,1,1,TCP,normal
2.431459660493468,21,14926.428893075281,0.11578378784331811,0.04699222187862706,0.006631427619699522,0.04699222187862706,34.51579203313916,-0.04449827743824364,-44.535494910994416,0,0.09744383793082816,123,32,1,1,DNS,normal
0.5661887483087052,1,224.58643154409253,0.5661881821205231,0.4670672130571015,0.20246495161380926,0.4670672130571015,2.3232032496687216,6.6529063773015995,-38.41829453719686,1,0.8289040963570887,39848,80,1,1,HTTP,jamming
0.7589503625357966,6,1197.8867534605129,0.12649170600734844,0.32341873938005905,0.11142582182550427,0.32341873938005905,25.240222495937687,9.719128818728143,-12.077914841927452,1,1.0936198882102648,443,47,1,1,TCP,jamming
0.22426494388264478,25,5548.68259684921,0.008970597396481894,0.0701336217445123,0.036023734974050085,0.0701336217445123,35.11105499172897,1.6636037518598639,-62.43389694485133,0,0.23005845893576013,80,104,1,1,HTTP,spoofing
20.80312081593617,25,13905.444692845871,0.8321247993524548,0.00567913436258943,0.044848019253303104,0.00567913436258943,31.58515046711912,0.5265620642137179,-50.94103089077418,0,0.15010618710351645,15279,58,1,1,DNS,normal
3.5252482047297273,33,8065.151375593835,0.10682569993648569,0.11847706509674517,0.004570055286624696,0.11847706509674517,31.038449369559707,1.2115803524003084,-61.13751693829475,0,0.3167121769019028,53,89,1,1,UDP,spoofing
5.656604087255282,34,21482.067838383653,0.1663707035554288,0.007207476741256127,0.027034066142532245,0.007207476741256127,35.4015423398808,1.4171124756017708,-46.49077261003058,0,0.2494954076048359,15279,112,1,1,TCP,normal
2.151422945523965,31,8603.398977250888,0.06940073793945893,0.06132869552123483,0.05452844083544022,0.06132869552123483,23.127157864946067,2.8028830398438966,-56.562836031919495,0,1.763673945426678,30482,101,1,1,HTTP,spoofing
2.1187992260342647,25,3819.783632067784,0.08475196565129196,0.022960172883505915,0.0079977138864997,0.022960172883505915,26.584970887767817,2.1355661178966874,-51.8929165163063,0,0.2529262556817871,80,63,1,1,DNS,spoofing
0.020301214017881167,3,416.7818853440725,0.006767069083604027,0.28412292117244586,0.13382750597089196,0.28412292117244586,29.914645546461365,5.153179085887249,-44.58033692835528,0,0.16088018426384448,39848,36,1,1,TCP,jamming
3.2601774558703576,26,8481.912145428703,0.12539143578765083,0.04468429850933146,0.014099348913066896,0.04468429850933146,31.88110811666648,2.2157792037142094,-53.73472432515708,0,0.05646188989846393,443,97,0,1,TCP,spoofing
0.44801489964672103,2,647.0092079374535,0.2240073378196916,0.4897229861584158,0.07171192712896178,0.4897229861584158,2.2867479878193055,6.773146827359226,-26.25678875375105,0,1.6608952687333742,123,118,1,1,TCP,jamming
1.2764992053503028,1,143.42564247526198,1.2764979288523741,0.4676533425399729,0.12056344469018677,0.4676533425399729,13.471469424717778,6.989589708962856,-20.244100330294913,0,0.1591503704445099,5060,100,0,0,TCP,jamming
0.3882918948060404,5,959.3728858525083,0.0776583634295354,0.40388550266446366,0.1116843204388915,0.40388550266446366,12.788340585027374,4.550202287202416,-19.303490300560632,0,0.3183572180752412,80,109,1,1,TCP,jamming
2.463181391325986,25,9329.645008817302,0.09852725171194936,0.13061019627116013,0.00858148447761784,0.13061019627116013,25.852283050477915,1.0643549443802993,-52.52868945943065,0,0.1285536627452465,443,121,1,1,TCP,spoofing
0.7560015384221204,21,9825.40915090625,0.03600007154390709,0.01569946288402524,0.009568022382003282,0.01569946288402524,26.695522306505236,0.3781712085149491,-48.099740608958015,0,0.1785712950314287,80,99,1,1,TCP,normal
0.2947541172333964,18,7257.553951467893,0.01637522782545381,0.07522980413405508,0.0007898733968393369,0.07522980413405508,34.821255692362456,0.8533992927698555,-54.30813179837466,0,0.45591956525995336,123,113,0,1,HTTP,spoofing
6.485395260823416,19,11893.009763864306,0.3413365747098337,0.004020232224650214,0.020967045902303447,0.004020232224650214,30.188646355344073,0.5182115919091885,-49.45589824484714,0,0.22312218116859733,80,90,1,1,DNS,normal
8.842011858024538,21,10803.381393198206,0.4210481636655416,0.0032966261875088457,0.011916913347327406,0.0032966261875088457,31.882332637672807,0.5482870885003808,-47.31415896164414,0,0.036711546901214795,15279,124,1,1,DNS,normal
0.3797595587289849,6,1038.7587118619072,0.06329324923928928,0.38096365723090153,0.08023621958500605,0.38096365723090153,14.881850644687754,9.719436677477725,-30.068519224861763,1,0.029778879290307998,39848,76,1,1,UDP,jamming
0.9632037172916342,20,10839.67255575096,0.04816018345657254,0.013754477551794786,0.019751137171339382,0.013754477551794786,21.102132725567593,1.6387944886967691,-51.08150078652537,0,0.2005429008873268,123,72,1,1,DNS,normal
5.590384468442902,20,10852.1307338516,0.2795192094461846,0.022557707058688013,0.0049024877328545996,0.022557707058688013,26.118138842697306,0.9766146615354868,-50.85992175841762,0,0.05062290176713107,53,57,1,1,DNS,normal
0.7967553170232788,16,10523.52904404472,0.04979720420162966,0.020762127801522142,0.0034112497578938617,0.020762127801522142,28.61861378835667,0.4812527965092651,-46.72574136057979,0,0.0345012304048078,5060,55,1,1,DNS,normal
0.34660897801817364,33,18972.400896204916,0.0105033020459052,0.04165172961469146,0.023890428311564547,0.04165172961469146,31.459459194630348,1.0413233876230297,-47.53684272042262,0,0.021630951178863666,53,114,1,1,DNS,normal
0.6936338125091961,7,1561.324581922928,0.0990905304883808,0.2966948490375123,0.09228912966556034,0.2966948490375123,17.794407906741274,7.54306762342028,-32.02891587841219,0,1.1967193280130806,123,50,1,1,DNS,jamming
0.46765120906180757,13,6849.360734674841,0.03597316716066465,0.008345106893343324,0.017202053721247963,0.008345106893343324,28.001176893021544,1.1275856135452793,-46.96098877912953,0,0.9429040898661807,53,58,1,1,TCP,normal
2.363447688789533,22,14247.223760144378,0.10742943551636805,0.0014530772693255708,0.00696916016005968,0.0014530772693255708,30.242841332811118,0.47657952353266586,-49.617523169292205,0,0.0012979164992482138,5060,86,1,1,DNS,normal
0.4419150123474165,4,675.1096907615573,0.11047872546717274,0.2724043021256621,0.30219443299827736,0.2724043021256621,2.0048786628036055,3.0559732716103056,-21.42015034283653,0,1.0592474349516419,5060,98,1,1,TCP,jamming
2.0202296413566923,6,1501.1896494974385,0.3367048841086347,0.4234648177419776,0.1329462806270899,0.4234648177419776,12.60988457967076,10.202282813378906,-27.89535031573069,0,0.32187890347487286,80,47,1,1,DNS,jamming
0.9247551005498302,8,1372.67022001853,0.11559437311943214,0.2108032386182753,0.04965168642844589,0.2108032386182753,13.013877279583339,9.619719186033926,-41.11403442960262,0,0.4919484051903645,80,35,1,1,TCP,jamming
1.2992845087255647,32,15607.558770955822,0.04060263962884141,0.14049549525812935,0.007649159551004754,0.14049549525812935,34.364348036816025,1.7770391634438465,-57.822358125086254,0,0.6567830958848715,30482,95,1,1,UDP,spoofing
0.5852157646866576,1,226.19568301313606,0.5852151794714782,0.482597942555083,0.04754621980753618,0.482597942555083,9.251378616816,4.220519333740352,-40.07677700839183,1,0.16042037657339295,80,38,1,1,TCP,jamming
0.16914200737515137,29,11730.648129811998,0.005832482811816157,0.04428742783160808,0.0036447855722760375,0.04428742783160808,36.007944319027025,0.5924495722142782,-58.42707962044922,0,0.14884317511325237,30482,119,1,1,DNS,spoofing
5.649598190940283,18,10454.211574866584,0.3138665487263186,0.004163162191320718,0.012294581402989118,0.004163162191320718,30.742917995235587,1.7666317062009482,-52.72375361039803,0,0.052775533850259695,15279,104,1,1,UDP,normal
0.9237177717134913,3,617.7491226718585,0.30790582126922333,0.35331746396359587,0.1533864608319424,0.35331746396359587,6.933641711890536,17.623197435386402,-12.45164381445652,0,1.0080980866528153,443,34,1,1,UDP,jamming
1.8576355627426466,30,5430.231767255321,0.06192118336071544,0.025227278048326484,0.029435897564371157,0.025227278048326484,21.2234912244458,1.3721038157882628,-55.273897993185535,0,0.004481218147061261,30482,110,1,1,UDP,spoofing
0.2616610763326836,7,1728.9521446093577,0.037380148421790736,0.299719923550352,0.07706769809326576,0.299719923550352,20.51558076468101,9.885785040242038,-37.78843003337905,0,0.7476413517603544,443,91,1,1,HTTP,jamming
0.5911718817835567,14,8987.078621446275,0.04222655996835691,0.04925523890514273,0.0048964319943851356,0.04925523890514273,31.01234089197275,1.4355690925308897,-52.33965141391619,0,0.030632023223042128,443,125,1,1,TCP,normal
1.6537554628434192,20,13235.241330169301,0.0826877690077825,0.0100424233142655,0.0017485049228705629,0.0100424233142655,31.6886090285967,1.0260518606160143,-50.76310666705431,0,0.44518696834070204,5060,115,1,1,TCP,normal
1.3807781070023837,25,10626.651758359982,0.055231122070850465,0.058364167869077076,0.010347660993495449,0.058364167869077076,31.515988075840717,0.9876351034841351,-46.432697118935536,0,0.15243045507814962,80,53,1,1,DNS,spoofing
18.92869392429678,21,15857.893214119935,0.9013663344252593,0.013300856121381129,0.0034749046022042626,0.013300856121381129,30.94803123205943,1.5122104035824888,-48.338013716837025,0,0.036257421039624885,80,91,1,1,UDP,normal
4.226945460345029,22,13193.520095068292,0.1921338758277797,0.0030697828525244266,0.004833344080194807,0.0030697828525244266,29.787222537337513,1.0559690782539883,-51.3586869454479,0,0.06610193457321838,443,51,1,1,UDP,normal
0.6403913804178925,5,1195.047954042217,0.1280782504679284,0.21827146369237063,0.06928983649855841,0.21827146369237063,13.325162594638336,6.160400181261005,-33.428592198859995,1,1.2379218562288485,123,44,1,1,UDP,jamming
0.2722006546314151,25,3486.5221617972006,0.010888025749735573,0.02991616846060711,0.010282093564305424,0.02991616846060711,33.51407093328329,3.3391061976989027,-59.562301146091116,0,0.4472916948466284,30482,94,1,1,UDP,spoofing
2.646824387031414,19,10387.867933645543,0.13930653935394077,0.009001836423906293,0.011628673803235465,0.009001836423906293,32.40568892925455,0.6049614078103467,-55.408153149864276,0,0.6272380184563846,443,65,1,1,DNS,normal
1.3327805371782706,11,3058.387530761869,0.12116185600149225,0.2659964929155711,0.1243404266387184,0.2659964929155711,5.683303459413374,11.401514275201594,-49.09981205887028,0,1.1910612190564602,53,37,1,1,HTTP,jamming
0.8669173354218228,3,716.5128959268825,0.2889723488164913,0.4144735198794258,0.05316751807914188,0.4144735198794258,9.490323530805663,6.396826038595972,-15.205207821971667,0,0.475838035601557,123,75,1,1,DNS,jamming
6.75457251274353,26,8343.821491311912,0.259791240498165,0.019537611241273577,0.02419864074440144,0.019537611241273577,25.96083866534709,0.8735273589985766,-56.1531532359399,0,0.7113029499493455,30482,42,1,1,UDP,spoofing
2.5363738693217295,12,8444.960003478052,0.21136447149643817,0.02534056190492481,0.009493950143045493,0.02534056190492481,31.564380205531087,1.541564156770052,-46.446994615986014,0,0.2140357141769306,123,87,1,1,DNS,normal
3.2892965131437553,20,10368.587903801312,0.1644648174339469,0.004006475581885257,0.002905221259513467,0.004006475581885257,26.637035727719503,1.485833182252256,-53.11868841516926,0,0.2591280434686071,5060,89,1,1,HTTP,normal
10.36021581868679,8,3955.3242900529276,1.2950268154574969,0.001378003332432937,0.040860347163948235,0.001378003332432937,28.698161037508267,1.582866139166144,-50.463522996453655,0,0.028449971912572272,80,114,1,1,UDP,normal
2.4114351955029822,4,408.4118860806955,0.6028586481610835,0.35326321706552355,0.07132964446506437,0.35326321706552355,6.0346850666477945,6.709695814585835,-14.695002322758665,0,1.4155905763724423,123,93,1,1,HTTP,jamming
2.2510205747250507,32,17954.524335370355,0.07034439076189562,0.010315358555011356,0.0362506473655581,0.010315358555011356,24.867647701210068,0.6631251292410004,-48.11848424755436,0,0.12827747572771706,123,47,1,1,DNS,normal
3.0790831104569314,20,14189.868111283859,0.15395414782513916,0.0012394688700269455,0.009075433801617959,0.0012394688700269455,30.064425647287457,0.9084573710656212,-47.933956996474144,0,0.3438532156686,53,60,1,1,UDP,normal
3.210118031150391,6,935.1091773402834,0.535019582688468,0.32019970727303115,0.21838355524334985,0.32019970727303115,5.661588724279264,4.267952020853878,-35.83883947820087,0,0.010825271422535535,123,61,1,1,HTTP,jamming
1.0933877928111206,19,11275.494680570991,0.05754672290865251,0.009453362226833618,0.007610894170185428,0.009453362226833618,26.036645114651584,1.6035293401443136,-52.92060751143698,0,0.432303513746533,443,115,1,1,TCP,normal
8.193142234630118,33,7234.008344767169,0.24827702988948752,0.026871157321623963,0.001254382177627544,0.026871157321623963,25.292730625971213,2.337934493012178,-53.06038056647738,0,0.5870622351941095,443,120,0,0,HTTP,spoofing
0.7114623549983977,34,8254.011189848254,0.020925362766853972,0.04058754684898317,0.018943589362890912,0.04058754684898317,25.991361041341445,2.620981493382039,-55.14107896046676,0,0.13589201668234366,443,54,1,1,TCP,spoofing
1.1113691485582455,7,1898.3516217695842,0.1587669985416067,0.5262844234163918,0.049598045547475336,0.5262844234163918,15.46374483015879,11.05395764540745,-13.604430926634969,0,0.10515364270038818,80,87,1,1,DNS,jamming
0.7927682585810376,3,561.5882940737606,0.2642559981083465,0.32692018094494385,0.19059673202577115,0.32692018094494385,13.890871158148514,13.035095478097928,-15.919566247074625,1,0.022416126453393432,123,113,1,1,UDP,jamming
2.9804541576218884,15,9990.733473518545,0.19869693059499718,0.00832651409295125,0.008764259485328949,0.00832651409295125,30.169333741280337,1.5792609737255916,-49.74301155953322,0,0.38726357953699436,5060,51,1,1,DNS,normal
0.03335378232309989,1,145.4731519659672,0.03335374896935093,0.23351795364851904,0.1354578218140148,0.23351795364851904,4.116949769271975,10.350304587366114,-37.638940427368865,1,0.10791878767726404,443,110,1,1,UDP,jamming
1.1328668551469507,2,415.21140345957014,0.5664331443569032,0.27819527847070324,0.10852321157428506,0.27819527847070324,3.122537880270718,3.205722461114184,-11.716037573190025,0,0.4138089232074566,123,115,1,1,HTTP,jamming
0.7059901071850478,33,7321.676556856194,0.021393638963376028,0.03579554689282667,0.0067977336517245236,0.03579554689282667,29.797619706076503,2.2267911284269233,-51.49555458999214,1,0.07551696588673555,80,79,1,1,HTTP,spoofing
1.900222444560504,5,1419.389583779972,0.3800444129032182,0.1650208067698075,0.09352526771102702,0.1650208067698075,21.64196362063817,9.597610626032719,-21.58707232227657,0,0.137561859312733,80,47,1,1,TCP,jamming
0.2496019672895963,12,8161.354300694344,0.020800162207452844,0.01526470358276645,0.00085829196375957,0.01526470358276645,25.687917127239963,0.6860859483392336,-51.28985876222721,0,0.07335372601795306,443,121,1,1,HTTP,normal
